iter	Logloss	Accuracy:use_weights=true	Accuracy:use_weights=false
1220	0.2883732866	0.9070838907	0.7963483146
1221	0.2883172899	0.9070838907	0.7963483146
1222	0.2882386162	0.9070838907	0.7963483146
1223	0.2881527736	0.9070838907	0.7963483146
1224	0.2880727747	0.9070838907	0.7963483146
1225	0.2880408244	0.9070838907	0.7963483146
1226	0.2879701287	0.9070838907	0.7963483146
1227	0.287890739	0.9070838907	0.7963483146
1228	0.2878383651	0.9070838907	0.7963483146
1229	0.2877853428	0.9070838907	0.7963483146
1230	0.2877382407	0.9070838907	0.7963483146
1231	0.287653797	0.9070838907	0.7963483146
1232	0.2875730971	0.9070838907	0.7963483146
1233	0.287531169	0.9070838907	0.7963483146
1234	0.2874590107	0.9070838907	0.7963483146
1235	0.2873795562	0.9070838907	0.7963483146
1236	0.2873123377	0.9070838907	0.7963483146
1237	0.2872639049	0.9070838907	0.7963483146
1238	0.287200563	0.907659817	0.797752809
1239	0.2871095813	0.907659817	0.797752809
1240	0.2870262659	0.907659817	0.797752809
1241	0.2869849527	0.907659817	0.797752809
1242	0.2869152196	0.907659817	0.797752809
1243	0.286842385	0.907659817	0.797752809
1244	0.2867735887	0.907659817	0.797752809
1245	0.286694609	0.907659817	0.797752809
1246	0.2866057855	0.907659817	0.797752809
1247	0.2865396778	0.907659817	0.797752809
1248	0.2864747852	0.907659817	0.797752809
1249	0.2864050071	0.907659817	0.797752809
1250	0.2863343413	0.907659817	0.797752809
1251	0.2862677667	0.907659817	0.797752809
1252	0.2861966898	0.907659817	0.797752809
1253	0.2861175821	0.907659817	0.797752809
1254	0.2860684062	0.907659817	0.797752809
1255	0.2859990085	0.907659817	0.797752809
1256	0.285923881	0.907659817	0.797752809
1257	0.2858636683	0.907659817	0.797752809
1258	0.2858106822	0.907659817	0.797752809
1259	0.2857249491	0.907659817	0.797752809
1260	0.285646898	0.907659817	0.797752809
1261	0.2855778709	0.907659817	0.797752809
1262	0.2855008652	0.907659817	0.797752809
1263	0.2854415125	0.907659817	0.797752809
1264	0.2853758498	0.907659817	0.797752809
1265	0.2853129264	0.907659817	0.797752809
1266	0.285241062	0.907659817	0.797752809
1267	0.2851896788	0.907659817	0.797752809
1268	0.285126164	0.907659817	0.797752809
1269	0.2850656042	0.907659817	0.797752809
1270	0.2849959284	0.907659817	0.797752809
1271	0.2849205562	0.907659817	0.797752809
1272	0.2848480607	0.907659817	0.797752809
1273	0.2847939792	0.907659817	0.797752809
1274	0.2847531892	0.907659817	0.797752809
1275	0.284680375	0.907659817	0.797752809
1276	0.2846043673	0.907659817	0.797752809
1277	0.284542178	0.907659817	0.797752809
1278	0.284470271	0.907659817	0.797752809
1279	0.2844111392	0.907659817	0.797752809
1280	0.2843418374	0.907659817	0.797752809
1281	0.2842923929	0.907659817	0.797752809
1282	0.2842576827	0.907659817	0.797752809
1283	0.2842060727	0.907659817	0.797752809
1284	0.2841468512	0.907659817	0.797752809
1285	0.2840710753	0.907659817	0.797752809
1286	0.2840071135	0.907659817	0.797752809
1287	0.2839591751	0.907659817	0.797752809
1288	0.2839012645	0.907659817	0.797752809
1289	0.2838357215	0.907659817	0.797752809
1290	0.2837709936	0.907659817	0.797752809
1291	0.2837035687	0.907659817	0.797752809
1292	0.2836484395	0.907659817	0.797752809
1293	0.2835843894	0.907659817	0.797752809
1294	0.283522743	0.907659817	0.797752809
1295	0.2834721224	0.907659817	0.797752809
1296	0.2833983897	0.907659817	0.797752809
1297	0.2833326416	0.907659817	0.797752809
1298	0.2832866225	0.907659817	0.797752809
1299	0.2832437034	0.907659817	0.797752809
1300	0.2831906283	0.9082357433	0.7991573034
1301	0.283118698	0.9082357433	0.7991573034
1302	0.2830436507	0.9082357433	0.7991573034
1303	0.2829860544	0.9082357433	0.7991573034
1304	0.2829094489	0.9082357433	0.7991573034
1305	0.2828759223	0.9082357433	0.7991573034
1306	0.2828037115	0.9082357433	0.7991573034
1307	0.282758915	0.9082357433	0.7991573034
1308	0.2827014554	0.9082357433	0.7991573034
1309	0.2826662315	0.9082357433	0.7991573034
1310	0.2825903327	0.9082357433	0.7991573034
1311	0.2825222762	0.9082357433	0.7991573034
1312	0.2824774018	0.9082357433	0.7991573034
1313	0.282419535	0.9082357433	0.7991573034
1314	0.2823535499	0.9082357433	0.7991573034
1315	0.2822866901	0.9082357433	0.7991573034
1316	0.2822231937	0.9082357433	0.7991573034
1317	0.2821723176	0.9082357433	0.7991573034
1318	0.2821031633	0.9082357433	0.7991573034
1319	0.2820737692	0.9082357433	0.7991573034
1320	0.2820071695	0.9082357433	0.7991573034
1321	0.2819341246	0.9082357433	0.7991573034
1322	0.281872687	0.9082357433	0.7991573034
1323	0.2818144057	0.9082357433	0.7991573034
1324	0.281753082	0.9082357433	0.7991573034
1325	0.2816973498	0.9082357433	0.7991573034
1326	0.2816462653	0.9082357433	0.7991573034
1327	0.2816159499	0.9082357433	0.7991573034
1328	0.2815751619	0.9082357433	0.7991573034
1329	0.2815262996	0.9082357433	0.7991573034
1330	0.28146493	0.9082357433	0.7991573034
1331	0.2814049141	0.9082357433	0.7991573034
1332	0.2813668259	0.9082357433	0.7991573034
1333	0.2812965285	0.9082357433	0.7991573034
1334	0.2812332923	0.9082357433	0.7991573034
1335	0.2811954579	0.9082357433	0.7991573034
1336	0.2811458812	0.9082357433	0.7991573034
1337	0.2810951014	0.9082357433	0.7991573034
1338	0.2810218144	0.9082357433	0.7991573034
1339	0.2809550732	0.9082357433	0.7991573034
1340	0.2808907662	0.9082357433	0.7991573034
1341	0.2808288755	0.9082357433	0.7991573034
1342	0.2807621356	0.9082357433	0.7991573034
1343	0.2807193066	0.9082357433	0.7991573034
1344	0.2806608755	0.9082357433	0.7991573034
1345	0.280595624	0.9082357433	0.7991573034
1346	0.2805502895	0.9082357433	0.7991573034
1347	0.2804951598	0.9082357433	0.7991573034
1348	0.2804367807	0.9082357433	0.7991573034
1349	0.2803715495	0.9082357433	0.7991573034
1350	0.2803195797	0.9082357433	0.7991573034
1351	0.2802653879	0.9082357433	0.7991573034
1352	0.2802140407	0.9082357433	0.7991573034
1353	0.2801654835	0.9082357433	0.7991573034
1354	0.2800987518	0.9082357433	0.7991573034
1355	0.2800429853	0.9082357433	0.7991573034
1356	0.2799921803	0.9082357433	0.7991573034
1357	0.2799397734	0.9082357433	0.7991573034
1358	0.2798941118	0.9082357433	0.7991573034
1359	0.279836948	0.9082357433	0.7991573034
1360	0.2797817087	0.9082357433	0.7991573034
1361	0.2797333258	0.9082357433	0.7991573034
1362	0.2796853039	0.9082357433	0.7991573034
1363	0.2796421562	0.9082357433	0.7991573034
1364	0.2795862964	0.9082357433	0.7991573034
1365	0.2795144744	0.9082357433	0.7991573034
1366	0.2794605605	0.9082357433	0.7991573034
1367	0.279396333	0.9082357433	0.7991573034
1368	0.2793348048	0.9082357433	0.7991573034
1369	0.2792760309	0.9082357433	0.7991573034
1370	0.2792301972	0.9082357433	0.7991573034
1371	0.2791676807	0.9082357433	0.7991573034
1372	0.2791212688	0.9082357433	0.7991573034
1373	0.2790671184	0.9082357433	0.7991573034
1374	0.2790006602	0.9082357433	0.7991573034
1375	0.2789442735	0.9082357433	0.7991573034
1376	0.2788841413	0.9082357433	0.7991573034
1377	0.2788312641	0.9082357433	0.7991573034
1378	0.2788017383	0.9082357433	0.7991573034
1379	0.2787484511	0.9082357433	0.7991573034
1380	0.2786972684	0.9082357433	0.7991573034
1381	0.2786411781	0.9082357433	0.7991573034
1382	0.2785848904	0.9082357433	0.7991573034
1383	0.2785370648	0.9082357433	0.7991573034
1384	0.2784759481	0.9082357433	0.7991573034
1385	0.2784480821	0.9082357433	0.7991573034
1386	0.2783853116	0.9082357433	0.7991573034
1387	0.2783330819	0.9082357433	0.7991573034
1388	0.2783031304	0.9082357433	0.7991573034
1389	0.2782507625	0.9082357433	0.7991573034
1390	0.2781915737	0.9082357433	0.7991573034
1391	0.2781400396	0.9082357433	0.7991573034
1392	0.2780806942	0.9082357433	0.7991573034
1393	0.2780259	0.9082357433	0.7991573034
1394	0.2779709635	0.9082357433	0.7991573034
1395	0.2779080107	0.9082357433	0.7991573034
1396	0.2778460203	0.9082357433	0.7991573034
1397	0.2777831882	0.9082357433	0.7991573034
1398	0.2777185793	0.9082357433	0.7991573034
1399	0.2776666654	0.9082357433	0.7991573034
1400	0.2776206396	0.9082357433	0.7991573034
1401	0.2775845784	0.9082357433	0.7991573034
1402	0.277532403	0.9082357433	0.7991573034
1403	0.2774989609	0.9082357433	0.7991573034
1404	0.2774472944	0.9082357433	0.7991573034
1405	0.2773944478	0.9082357433	0.7991573034
1406	0.2773297115	0.9082357433	0.7991573034
1407	0.2772741987	0.9082357433	0.7991573034
1408	0.2772203121	0.9082357433	0.7991573034
1409	0.2771778634	0.9082357433	0.7991573034
1410	0.2771137285	0.9082357433	0.7991573034
1411	0.277051652	0.9082357433	0.7991573034
1412	0.2769884858	0.9082357433	0.7991573034
1413	0.276941247	0.9082357433	0.7991573034
1414	0.2769063692	0.9082357433	0.7991573034
1415	0.2768562541	0.9082357433	0.7991573034
1416	0.2767939598	0.9082357433	0.7991573034
1417	0.2767540646	0.9082357433	0.7991573034
1418	0.2767110402	0.9082357433	0.7991573034
1419	0.2766516307	0.9082357433	0.7991573034
1420	0.2765899985	0.9082357433	0.7991573034
1421	0.2765499899	0.9082357433	0.7991573034
1422	0.2765084812	0.9082357433	0.7991573034
1423	0.276451526	0.9082357433	0.7991573034
1424	0.2764024588	0.9082357433	0.7991573034
1425	0.2763410506	0.9082357433	0.7991573034
1426	0.276293984	0.9082357433	0.7991573034
1427	0.2762653965	0.9082357433	0.7991573034
1428	0.2762337738	0.9082357433	0.7991573034
1429	0.2761902819	0.9082357433	0.7991573034
1430	0.2761437641	0.9082357433	0.7991573034
1431	0.2761086948	0.9082357433	0.7991573034
1432	0.276055015	0.9082357433	0.7991573034
1433	0.2760019279	0.9082357433	0.7991573034
1434	0.2759509852	0.9082357433	0.7991573034
1435	0.2758976759	0.9082357433	0.7991573034
1436	0.2758521459	0.9082357433	0.7991573034
1437	0.2758125253	0.9082357433	0.7991573034
1438	0.2757483856	0.9082357433	0.7991573034
1439	0.2756950814	0.9082357433	0.7991573034
1440	0.275644267	0.9082357433	0.7991573034
1441	0.2756020158	0.9082357433	0.7991573034
1442	0.2755537478	0.9082357433	0.7991573034
1443	0.2755127002	0.9082357433	0.7991573034
1444	0.2754638063	0.9082357433	0.7991573034
1445	0.2754214922	0.9082357433	0.7991573034
1446	0.2753685825	0.9082357433	0.7991573034
1447	0.275317118	0.9082357433	0.7991573034
1448	0.2752626168	0.9082357433	0.7991573034
1449	0.2752337716	0.9082357433	0.7991573034
1450	0.2751750399	0.9082357433	0.7991573034
1451	0.2751442446	0.9082357433	0.7991573034
1452	0.2751051596	0.9082357433	0.7991573034
1453	0.2750499257	0.9082357433	0.7991573034
1454	0.2749927239	0.9082357433	0.7991573034
1455	0.2749485071	0.9082357433	0.7991573034
1456	0.2749024463	0.9082357433	0.7991573034
1457	0.2748313843	0.9082357433	0.7991573034
1458	0.2747739815	0.9088116696	0.8005617978
1459	0.2747297724	0.9088116696	0.8005617978
1460	0.2746996412	0.9088116696	0.8005617978
1461	0.2746479667	0.9088116696	0.8005617978
1462	0.2746167651	0.9088116696	0.8005617978
1463	0.2745628137	0.9088116696	0.8005617978
1464	0.2745068536	0.9088116696	0.8005617978
1465	0.2744545268	0.9088116696	0.8005617978
1466	0.2744189944	0.9088116696	0.8005617978
1467	0.2743705242	0.9088116696	0.8005617978
1468	0.2743159113	0.9088116696	0.8005617978
1469	0.2742708485	0.9088116696	0.8005617978
1470	0.2742308748	0.9088116696	0.8005617978
1471	0.274184771	0.9088116696	0.8005617978
1472	0.2741363192	0.9088116696	0.8005617978
1473	0.2740983271	0.9088116696	0.8005617978
1474	0.2740679488	0.9088116696	0.8005617978
1475	0.2740173407	0.9088116696	0.8005617978
1476	0.2739912001	0.9088116696	0.8005617978
1477	0.2739481522	0.9088116696	0.8005617978
1478	0.2739118323	0.9088116696	0.8005617978
1479	0.2738740831	0.9088116696	0.8005617978
1480	0.2738258478	0.9088116696	0.8005617978
1481	0.2738074823	0.9088116696	0.8005617978
1482	0.2737623829	0.9088116696	0.8005617978
1483	0.2737194726	0.9088116696	0.8005617978
1484	0.2736911918	0.9088116696	0.8005617978
1485	0.2736385303	0.9088116696	0.8005617978
1486	0.2736072653	0.9088116696	0.8005617978
1487	0.2735620343	0.9088116696	0.8005617978
1488	0.2735138298	0.9088116696	0.8005617978
1489	0.2734743094	0.9088116696	0.8005617978
1490	0.2734163481	0.9088116696	0.8005617978
1491	0.2733812564	0.9088116696	0.8005617978
1492	0.2733548204	0.9088116696	0.8005617978
1493	0.2733216377	0.9088116696	0.8005617978
1494	0.2732635263	0.9093875959	0.8019662921
1495	0.2732028182	0.9093875959	0.8019662921
1496	0.2731743431	0.9099635222	0.8033707865
1497	0.2731407312	0.9099635222	0.8033707865
1498	0.2730984368	0.9099635222	0.8033707865
1499	0.2730403359	0.9105394485	0.8047752809
1500	0.2729948157	0.9105394485	0.8047752809
1501	0.2729399824	0.9105394485	0.8047752809
1502	0.2728924752	0.9105394485	0.8047752809
1503	0.2728372796	0.9105394485	0.8047752809
1504	0.2728010318	0.9105394485	0.8047752809
1505	0.2727644696	0.9099635222	0.8033707865
1506	0.2727135963	0.9099635222	0.8033707865
1507	0.2726704614	0.9099635222	0.8033707865
1508	0.2726133711	0.9099635222	0.8033707865
1509	0.2725637357	0.9099635222	0.8033707865
1510	0.2725281942	0.9099635222	0.8033707865
1511	0.2724867974	0.9099635222	0.8033707865
1512	0.2724560997	0.9099635222	0.8033707865
1513	0.2723918549	0.9099635222	0.8033707865
1514	0.2723659799	0.9099635222	0.8033707865
1515	0.2723221744	0.9099635222	0.8033707865
1516	0.2722790778	0.9099635222	0.8033707865
1517	0.2722410483	0.9099635222	0.8033707865
1518	0.2722182483	0.9099635222	0.8033707865
1519	0.2721675432	0.9099635222	0.8033707865
1520	0.2721220132	0.9099635222	0.8033707865
1521	0.2720696952	0.9099635222	0.8033707865
1522	0.2720226666	0.9099635222	0.8033707865
1523	0.2719690624	0.9105394485	0.8047752809
1524	0.2719290109	0.9105394485	0.8047752809
1525	0.2718918102	0.9105394485	0.8047752809
1526	0.2718581834	0.9105394485	0.8047752809
1527	0.2718382356	0.9105394485	0.8047752809
1528	0.2717812924	0.9105394485	0.8047752809
1529	0.2717401335	0.9105394485	0.8047752809
1530	0.2717109641	0.9105394485	0.8047752809
1531	0.2716713611	0.9105394485	0.8047752809
1532	0.2716297488	0.9105394485	0.8047752809
1533	0.2715815332	0.9105394485	0.8047752809
1534	0.2715308667	0.9105394485	0.8047752809
1535	0.2714766361	0.9105394485	0.8047752809
1536	0.2714231671	0.9105394485	0.8047752809
1537	0.2713809169	0.9105394485	0.8047752809
1538	0.271359225	0.9105394485	0.8047752809
1539	0.2713225624	0.9105394485	0.8047752809
1540	0.2712651803	0.9105394485	0.8047752809
1541	0.2712293746	0.9105394485	0.8047752809
1542	0.2711795308	0.9105394485	0.8047752809
1543	0.2711506002	0.9105394485	0.8047752809
1544	0.2711179408	0.9105394485	0.8047752809
1545	0.2710735785	0.9105394485	0.8047752809
1546	0.2710347695	0.9105394485	0.8047752809
1547	0.2709950434	0.9105394485	0.8047752809
1548	0.2709435726	0.9105394485	0.8047752809
1549	0.2709071027	0.9105394485	0.8047752809
1550	0.2708748571	0.9111153748	0.8061797753
1551	0.2708470466	0.9105394485	0.8047752809
1552	0.2708099115	0.9105394485	0.8047752809
1553	0.2707706661	0.9111153748	0.8061797753
1554	0.2707195636	0.9111153748	0.8061797753
1555	0.2706808342	0.9111153748	0.8061797753
1556	0.2706269126	0.9111153748	0.8061797753
1557	0.2705825652	0.9111153748	0.8061797753
1558	0.2705670135	0.9111153748	0.8061797753
1559	0.2705266798	0.9111153748	0.8061797753
1560	0.2704766276	0.9111153748	0.8061797753
1561	0.2704517637	0.9111153748	0.8061797753
1562	0.2704057302	0.9111153748	0.8061797753
1563	0.2703587076	0.9111153748	0.8061797753
1564	0.2703307019	0.9111153748	0.8061797753
1565	0.2703023962	0.9111153748	0.8061797753
1566	0.2702498881	0.9111153748	0.8061797753
1567	0.2702157319	0.9111153748	0.8061797753
1568	0.2701656937	0.9111153748	0.8061797753
1569	0.2701179499	0.9111153748	0.8061797753
1570	0.2700892321	0.9111153748	0.8061797753
1571	0.2700501023	0.9111153748	0.8061797753
1572	0.2700100103	0.9111153748	0.8061797753
1573	0.2699723619	0.9111153748	0.8061797753
1574	0.2699299171	0.9111153748	0.8061797753
1575	0.2699027409	0.9111153748	0.8061797753
1576	0.2698690113	0.9111153748	0.8061797753
1577	0.2698142222	0.9111153748	0.8061797753
1578	0.2697732994	0.9111153748	0.8061797753
1579	0.269731169	0.9111153748	0.8061797753
1580	0.2696985956	0.9111153748	0.8061797753
1581	0.2696527774	0.9111153748	0.8061797753
1582	0.2696190757	0.9111153748	0.8061797753
1583	0.2695766432	0.9111153748	0.8061797753
1584	0.2695593661	0.9111153748	0.8061797753
1585	0.2695124658	0.9111153748	0.8061797753
1586	0.2694853866	0.9111153748	0.8061797753
1587	0.2694407104	0.9111153748	0.8061797753
1588	0.2694163095	0.9111153748	0.8061797753
1589	0.2693846524	0.9111153748	0.8061797753
1590	0.2693487521	0.9111153748	0.8061797753
1591	0.2692980288	0.9111153748	0.8061797753
1592	0.2692491578	0.9111153748	0.8061797753
1593	0.2692004018	0.9111153748	0.8061797753
1594	0.2691490115	0.9111153748	0.8061797753
1595	0.2691186767	0.9111153748	0.8061797753
1596	0.2690753486	0.9111153748	0.8061797753
1597	0.2690383642	0.9111153748	0.8061797753
1598	0.2689870212	0.9111153748	0.8061797753
1599	0.2689568007	0.9111153748	0.8061797753
1600	0.2689149302	0.9111153748	0.8061797753
1601	0.2688733248	0.9111153748	0.8061797753
1602	0.268844046	0.9111153748	0.8061797753
1603	0.2687952928	0.9111153748	0.8061797753
1604	0.268747087	0.9111153748	0.8061797753
1605	0.2687012801	0.9111153748	0.8061797753
1606	0.26866457	0.9111153748	0.8061797753
1607	0.2686274809	0.9111153748	0.8061797753
1608	0.2685823023	0.913035129	0.8075842697
1609	0.2685314633	0.913035129	0.8075842697
1610	0.2684950696	0.913035129	0.8075842697
1611	0.2684585188	0.913035129	0.8075842697
1612	0.2684270453	0.913035129	0.8075842697
1613	0.2683860951	0.913035129	0.8075842697
1614	0.2683432759	0.913035129	0.8075842697
1615	0.2682978592	0.913035129	0.8075842697
1616	0.2682580198	0.913035129	0.8075842697
1617	0.2682244449	0.913035129	0.8075842697
1618	0.2681967592	0.913035129	0.8075842697
1619	0.2681715819	0.913035129	0.8075842697
1620	0.2681295567	0.913035129	0.8075842697
1621	0.268090326	0.913035129	0.8075842697
1622	0.2680615981	0.913035129	0.8075842697
1623	0.2680316715	0.913035129	0.8075842697
1624	0.2680075786	0.913035129	0.8075842697
1625	0.2679597546	0.913035129	0.8075842697
1626	0.2679327818	0.913035129	0.8075842697
1627	0.2678914901	0.913035129	0.8075842697
1628	0.267863625	0.913035129	0.8075842697
1629	0.2678253331	0.913035129	0.8075842697
1630	0.2677921978	0.913035129	0.8075842697
1631	0.2677522419	0.913035129	0.8075842697
1632	0.2677152843	0.913035129	0.8075842697
1633	0.2676822717	0.913035129	0.8075842697
1634	0.2676518945	0.913035129	0.8075842697
1635	0.26761324	0.913035129	0.8075842697
1636	0.2675592103	0.913035129	0.8075842697
1637	0.2675246161	0.913035129	0.8075842697
1638	0.2674915161	0.913035129	0.8075842697
1639	0.2674486615	0.913035129	0.8075842697
1640	0.2674130165	0.913035129	0.8075842697
1641	0.2673928947	0.913035129	0.8075842697
1642	0.2673444038	0.913035129	0.8075842697
1643	0.2673029918	0.913035129	0.8075842697
1644	0.2672619993	0.913035129	0.8075842697
1645	0.2672258227	0.913035129	0.8075842697
1646	0.2671876853	0.913035129	0.8075842697
1647	0.2671382643	0.913035129	0.8075842697
1648	0.2671126013	0.913035129	0.8075842697
1649	0.2670714168	0.913035129	0.8075842697
1650	0.2670333801	0.913035129	0.8075842697
1651	0.2670071623	0.913035129	0.8075842697
1652	0.266981072	0.913035129	0.8075842697
1653	0.2669554189	0.913035129	0.8075842697
1654	0.2669174681	0.913035129	0.8075842697
1655	0.2668838246	0.913035129	0.8075842697
1656	0.2668415414	0.913035129	0.8075842697
1657	0.2668040853	0.913035129	0.8075842697
1658	0.266768692	0.913035129	0.8075842697
1659	0.2667366178	0.913035129	0.8075842697
1660	0.2667142016	0.913035129	0.8075842697
1661	0.2666829268	0.913035129	0.8075842697
1662	0.2666588683	0.913035129	0.8075842697
1663	0.2666139726	0.913035129	0.8075842697
1664	0.2665802802	0.913035129	0.8075842697
1665	0.2665343447	0.913035129	0.8075842697
1666	0.2664996295	0.913035129	0.8075842697
1667	0.2664673493	0.913035129	0.8075842697
1668	0.2664334448	0.913035129	0.8075842697
1669	0.2664242086	0.913035129	0.8075842697
1670	0.2663885402	0.913035129	0.8075842697
1671	0.2663509167	0.913035129	0.8075842697
1672	0.2663299871	0.913035129	0.8075842697
1673	0.2662934633	0.913035129	0.8075842697
1674	0.2662433043	0.913035129	0.8075842697
1675	0.2662041898	0.913035129	0.8075842697
1676	0.2661665317	0.913035129	0.8075842697
1677	0.2661526235	0.913035129	0.8075842697
1678	0.2661217862	0.913035129	0.8075842697
1679	0.2660905706	0.913035129	0.8075842697
1680	0.266052192	0.913035129	0.8075842697
1681	0.2660145763	0.913035129	0.8075842697
1682	0.2659835459	0.913035129	0.8075842697
1683	0.2659386351	0.913035129	0.8075842697
1684	0.2659051299	0.913035129	0.8075842697
1685	0.2658768549	0.913035129	0.8075842697
1686	0.2658371435	0.913035129	0.8075842697
1687	0.2658159871	0.913035129	0.8075842697
1688	0.2657768877	0.913035129	0.8075842697
1689	0.2657394985	0.913035129	0.8075842697
1690	0.2657145043	0.913035129	0.8075842697
1691	0.2656920249	0.913035129	0.8075842697
1692	0.2656520657	0.913035129	0.8075842697
1693	0.2656203057	0.913035129	0.8075842697
1694	0.2655939496	0.913035129	0.8075842697
1695	0.26555296	0.913035129	0.8075842697
1696	0.2655097139	0.913035129	0.8075842697
1697	0.2654738931	0.913035129	0.8075842697
1698	0.2654433817	0.913035129	0.8075842697
1699	0.2654094936	0.913035129	0.8075842697
1700	0.2653663783	0.913035129	0.8075842697
1701	0.2653353474	0.913035129	0.8075842697
1702	0.2652932287	0.913035129	0.8075842697
1703	0.2652626369	0.913035129	0.8075842697
1704	0.2652323833	0.913035129	0.8075842697
1705	0.2651975261	0.913035129	0.8075842697
1706	0.2651539219	0.913035129	0.8075842697
1707	0.2651361985	0.913035129	0.8075842697
1708	0.2650983481	0.913035129	0.8075842697
1709	0.2650769388	0.913035129	0.8075842697
1710	0.2650384148	0.913035129	0.8075842697
1711	0.2650010051	0.913035129	0.8075842697
1712	0.2649625647	0.913035129	0.8075842697
1713	0.2649185357	0.913035129	0.8075842697
1714	0.264870059	0.913035129	0.8075842697
1715	0.2648373215	0.913035129	0.8075842697
1716	0.2648052259	0.913035129	0.8075842697
1717	0.2647670484	0.913035129	0.8075842697
1718	0.2647429357	0.913035129	0.8075842697
1719	0.264718894	0.913035129	0.8075842697
1720	0.2646893541	0.913035129	0.8075842697
1721	0.2646584429	0.913035129	0.8075842697
1722	0.2646133283	0.913035129	0.8075842697
1723	0.2645999013	0.913035129	0.8075842697
1724	0.2645619377	0.913035129	0.8075842697
1725	0.2645221665	0.913035129	0.8075842697
1726	0.2644891599	0.913035129	0.8075842697
1727	0.2644631137	0.913035129	0.8075842697
1728	0.2644225654	0.913035129	0.8075842697
1729	0.2644027627	0.913035129	0.8075842697
1730	0.2643680159	0.913035129	0.8075842697
1731	0.2643441039	0.913035129	0.8075842697
1732	0.2643067887	0.913035129	0.8075842697
1733	0.2642770795	0.913035129	0.8075842697
1734	0.2642526643	0.913035129	0.8075842697
1735	0.2642248078	0.913035129	0.8075842697
1736	0.2641885243	0.913035129	0.8075842697
1737	0.2641461661	0.913035129	0.8075842697
1738	0.2641079443	0.913035129	0.8075842697
1739	0.2640733554	0.913035129	0.8075842697
1740	0.2640343645	0.913035129	0.8075842697
1741	0.2640063679	0.913035129	0.8075842697
1742	0.2639762477	0.913035129	0.8075842697
1743	0.2639472789	0.913035129	0.8075842697
1744	0.2639115893	0.913035129	0.8075842697
1745	0.2638904715	0.913035129	0.8075842697
1746	0.2638591295	0.913035129	0.8075842697
1747	0.263827515	0.913035129	0.8075842697
1748	0.2637905671	0.913035129	0.8075842697
1749	0.2637621809	0.913035129	0.8075842697
1750	0.2637215431	0.913035129	0.8075842697
1751	0.2636927777	0.913035129	0.8075842697
1752	0.2636561827	0.913035129	0.8075842697
1753	0.2636205889	0.913035129	0.8075842697
1754	0.2635921199	0.913035129	0.8075842697
1755	0.2635577336	0.913035129	0.8075842697
1756	0.2635487958	0.913035129	0.8075842697
1757	0.2635054911	0.913035129	0.8075842697
1758	0.2634846551	0.913035129	0.8075842697
1759	0.2634471233	0.913035129	0.8075842697
1760	0.2634153947	0.913035129	0.8075842697
1761	0.2633916205	0.913035129	0.8075842697
1762	0.2633674669	0.913035129	0.8075842697
1763	0.2633291358	0.913035129	0.8075842697
1764	0.2632888179	0.9136110553	0.808988764
1765	0.263269838	0.9136110553	0.808988764
1766	0.2632282998	0.9136110553	0.808988764
1767	0.2631947649	0.9136110553	0.808988764
1768	0.263168299	0.9136110553	0.808988764
1769	0.2631398764	0.9136110553	0.808988764
1770	0.2631155475	0.9136110553	0.808988764
1771	0.2630815573	0.9136110553	0.808988764
1772	0.2630397993	0.9136110553	0.808988764
1773	0.26300063	0.9136110553	0.808988764
1774	0.2629809656	0.9136110553	0.808988764
1775	0.2629491923	0.9136110553	0.808988764
1776	0.2629089994	0.9136110553	0.808988764
1777	0.2628660843	0.9136110553	0.808988764
1778	0.2628353154	0.9136110553	0.808988764
1779	0.262817588	0.9136110553	0.808988764
1780	0.2627910755	0.9136110553	0.808988764
1781	0.2627561538	0.9136110553	0.808988764
1782	0.2627190694	0.9136110553	0.808988764
1783	0.2626913954	0.9136110553	0.808988764
1784	0.262653764	0.9136110553	0.808988764
1785	0.2626297543	0.9136110553	0.808988764
1786	0.2625988077	0.9136110553	0.808988764
1787	0.2625733708	0.9136110553	0.808988764
1788	0.2625348953	0.9136110553	0.808988764
1789	0.262514745	0.9136110553	0.808988764
1790	0.2624881449	0.9136110553	0.808988764
1791	0.2624496172	0.9136110553	0.808988764
1792	0.2624098723	0.9136110553	0.808988764
1793	0.2623939408	0.9136110553	0.808988764
1794	0.2623679855	0.9136110553	0.808988764
1795	0.2623453121	0.9136110553	0.808988764
1796	0.2623149403	0.9136110553	0.808988764
1797	0.2622823526	0.9136110553	0.808988764
1798	0.2622465283	0.9136110553	0.808988764
1799	0.2622121116	0.9136110553	0.808988764
1800	0.2621784417	0.9136110553	0.808988764
1801	0.2621460607	0.9136110553	0.808988764
1802	0.2621053889	0.9136110553	0.808988764
1803	0.2620669059	0.9136110553	0.808988764
1804	0.2620229728	0.9136110553	0.808988764
1805	0.2620066372	0.9136110553	0.808988764
1806	0.2619676976	0.9136110553	0.808988764
1807	0.2619595313	0.9136110553	0.808988764
1808	0.2619398213	0.9136110553	0.808988764
1809	0.2619025667	0.9136110553	0.808988764
1810	0.2618757095	0.9136110553	0.808988764
1811	0.2618475689	0.9136110553	0.808988764
1812	0.2618166271	0.9136110553	0.808988764
1813	0.2618009955	0.9136110553	0.808988764
1814	0.2617642517	0.9136110553	0.808988764
1815	0.2617389484	0.9136110553	0.808988764
1816	0.2617133871	0.9136110553	0.808988764
1817	0.2616737368	0.9136110553	0.808988764
