iter	Passed	Remaining
1737	2379	1043
1738	2380	1041
1739	2381	1040
1740	2382	1038
1741	2383	1037
1742	2384	1035
1743	2385	1034
1744	2386	1032
1745	2387	1031
1746	2388	1029
1747	2389	1028
1748	2391	1026
1749	2392	1025
1750	2393	1023
1751	2394	1022
1752	2395	1020
1753	2397	1019
1754	2398	1017
1755	2399	1016
1756	2400	1014
1757	2401	1013
1758	2402	1012
1759	2404	1011
1760	2406	1009
1761	2407	1008
1762	2409	1007
1763	2410	1005
1764	2411	1004
1765	2412	1002
1766	2413	1001
1767	2414	999
1768	2415	998
1769	2416	996
1770	2417	995
1771	2418	993
1772	2419	992
1773	2420	990
1774	2421	989
1775	2422	987
1776	2423	986
1777	2424	984
1778	2425	983
1779	2427	981
1780	2428	980
1781	2429	978
1782	2430	977
1783	2431	975
1784	2432	974
1785	2433	972
1786	2434	971
1787	2435	969
1788	2436	968
1789	2437	966
1790	2438	965
1791	2439	963
1792	2440	962
1793	2442	961
1794	2443	959
1795	2444	958
1796	2445	956
1797	2446	955
1798	2447	953
1799	2448	952
1800	2449	950
1801	2451	949
1802	2452	947
1803	2453	946
1804	2454	944
1805	2456	943
1806	2457	942
1807	2457	940
1808	2458	939
1809	2459	937
1810	2460	936
1811	2461	934
1812	2463	933
1813	2464	931
1814	2465	930
1815	2466	928
1816	2467	927
1817	2468	926
1818	2469	924
1819	2470	923
1820	2471	921
1821	2472	920
1822	2473	918
1823	2474	917
1824	2475	915
1825	2476	914
1826	2477	912
1827	2478	911
1828	2479	909
1829	2480	908
1830	2482	906
1831	2483	905
1832	2484	904
1833	2485	902
1834	2486	900
1835	2487	899
1836	2488	898
1837	2489	896
1838	2490	895
1839	2491	893
1840	2492	892
1841	2493	890
1842	2494	889
1843	2495	887
1844	2496	886
1845	2497	884
1846	2498	883
1847	2499	881
1848	2500	880
1849	2501	878
1850	2502	877
1851	2503	875
1852	2504	874
1853	2505	872
1854	2506	871
1855	2507	870
1856	2508	868
1857	2509	867
1858	2510	865
1859	2511	864
1860	2512	862
1861	2513	861
1862	2514	859
1863	2515	858
1864	2516	856
1865	2517	855
1866	2519	854
1867	2520	852
1868	2521	851
1869	2522	849
1870	2523	848
1871	2525	847
1872	2526	845
1873	2528	844
1874	2529	843
1875	2530	841
1876	2531	840
1877	2532	838
1878	2534	837
1879	2535	836
1880	2537	835
1881	2539	833
1882	2540	832
1883	2541	831
1884	2542	829
1885	2543	828
1886	2545	826
1887	2546	825
1888	2548	824
1889	2551	823
1890	2552	821
1891	2553	820
1892	2555	819
1893	2556	818
1894	2557	816
1895	2558	815
1896	2559	813
1897	2560	812
1898	2562	810
1899	2563	809
1900	2564	807
1901	2565	806
1902	2566	805
1903	2567	803
1904	2568	802
1905	2570	801
1906	2572	800
1907	2573	798
1908	2575	797
1909	2576	795
1910	2577	794
1911	2578	792
1912	2579	791
1913	2580	790
1914	2581	788
1915	2582	787
1916	2583	785
1917	2584	784
1918	2585	782
1919	2586	781
1920	2587	780
1921	2588	778
1922	2589	777
1923	2590	775
1924	2592	774
1925	2593	772
1926	2594	771
1927	2595	769
1928	2596	768
1929	2597	767
1930	2598	765
1931	2599	764
1932	2600	762
1933	2601	761
1934	2602	759
1935	2603	758
1936	2604	756
1937	2604	755
1938	2605	753
1939	2607	752
1940	2608	751
1941	2609	749
1942	2610	748
1943	2611	746
1944	2612	745
1945	2613	744
1946	2614	742
1947	2615	741
1948	2616	739
1949	2617	738
1950	2618	736
1951	2619	735
1952	2620	734
1953	2621	732
1954	2623	731
1955	2624	729
1956	2625	728
1957	2626	726
1958	2627	725
1959	2628	724
1960	2629	722
1961	2630	721
1962	2631	719
1963	2632	718
1964	2633	716
1965	2634	715
1966	2635	714
1967	2636	712
1968	2637	711
1969	2638	709
1970	2639	708
1971	2640	706
1972	2641	705
1973	2642	704
1974	2643	702
1975	2644	701
1976	2645	699
1977	2646	698
1978	2647	696
1979	2648	695
1980	2649	694
1981	2650	692
1982	2651	691
1983	2652	689
1984	2653	688
1985	2654	687
1986	2655	685
1987	2656	684
1988	2657	682
1989	2658	681
1990	2659	680
1991	2660	678
1992	2662	677
1993	2662	675
1994	2664	674
1995	2665	673
1996	2667	671
1997	2668	670
1998	2669	668
1999	2670	667
2000	2671	666
2001	2672	664
2002	2673	663
2003	2674	662
2004	2676	660
2005	2678	659
2006	2679	658
2007	2681	656
2008	2682	655
2009	2683	654
2010	2684	652
2011	2685	651
2012	2686	649
2013	2687	648
2014	2688	646
2015	2689	645
2016	2689	644
2017	2690	642
2018	2692	641
2019	2693	639
2020	2694	638
2021	2695	637
2022	2696	635
2023	2697	634
2024	2698	632
2025	2699	631
2026	2700	630
2027	2701	628
2028	2702	627
2029	2703	626
2030	2704	624
2031	2706	623
2032	2707	621
2033	2708	620
2034	2709	619
2035	2710	617
2036	2711	616
2037	2712	614
2038	2713	613
2039	2714	612
2040	2715	610
2041	2716	609
2042	2717	607
2043	2718	606
2044	2720	605
2045	2721	603
2046	2722	602
2047	2723	600
2048	2724	599
2049	2725	598
2050	2726	596
2051	2727	595
2052	2728	594
2053	2729	592
2054	2730	591
2055	2731	589
2056	2732	588
2057	2732	586
2058	2733	585
2059	2734	584
2060	2736	582
2061	2736	581
2062	2737	579
2063	2738	578
2064	2739	577
2065	2740	575
2066	2741	574
2067	2743	573
2068	2744	571
2069	2745	570
2070	2746	568
2071	2747	567
2072	2748	566
2073	2749	564
2074	2750	563
2075	2751	561
2076	2752	560
2077	2755	559
2078	2756	558
2079	2756	556
2080	2757	555
2081	2758	553
2082	2760	552
2083	2762	551
2084	2763	550
2085	2764	548
2086	2766	547
2087	2767	546
2088	2768	544
2089	2769	543
2090	2770	541
2091	2771	540
2092	2773	539
2093	2774	537
2094	2775	536
2095	2776	535
2096	2777	533
2097	2778	532
2098	2779	531
2099	2780	529
2100	2781	528
2101	2783	526
2102	2842	536
2103	2903	546
2104	2906	545
2105	2907	544
2106	2909	542
2107	2910	541
2108	2911	539
2109	2912	538
2110	2913	536
2111	2914	535
2112	2916	534
2113	2918	532
2114	2919	531
2115	2921	530
2116	2922	528
2117	2925	527
2118	2934	527
2119	2937	526
2120	2938	525
2121	2941	523
2122	2942	522
2123	2944	521
2124	2946	519
2125	2947	518
2126	2948	517
2127	2950	515
2128	2951	514
2129	2954	513
2130	2956	511
2131	2957	510
2132	2959	509
2133	2960	507
2134	2960	506
2135	2962	504
2136	2963	503
2137	2964	501
2138	2965	500
2139	2966	499
2140	2967	497
2141	2968	496
2142	2969	494
2143	2970	493
2144	2971	491
2145	2972	490
2146	2974	489
2147	2975	487
2148	2977	486
2149	2978	484
2150	2981	483
2151	2982	482
2152	2984	480
2153	2985	479
2154	2986	478
2155	2987	476
2156	2988	475
2157	2989	473
2158	2991	472
2159	2992	471
2160	2993	469
2161	2994	468
2162	2995	466
2163	2996	465
2164	2997	463
2165	2998	462
2166	2999	460
2167	3000	459
2168	3002	458
2169	3003	456
2170	3005	455
2171	3006	453
2172	3007	452
2173	3008	451
2174	3009	449
2175	3010	448
2176	3011	446
2177	3012	445
2178	3013	443
2179	3014	442
2180	3015	441
2181	3018	439
2182	3020	438
2183	3021	437
2184	3023	435
2185	3024	434
2186	3025	432
2187	3026	431
2188	3027	430
2189	3028	428
2190	3029	427
2191	3030	425
2192	3031	424
2193	3033	423
2194	3034	421
2195	3036	420
2196	3037	418
2197	3038	417
2198	3038	415
2199	3039	414
2200	3040	413
2201	3042	411
2202	3043	410
2203	3044	408
2204	3045	407
2205	3046	405
2206	3047	404
2207	3048	403
2208	3049	401
2209	3050	400
2210	3051	398
2211	3052	397
2212	3053	396
2213	3054	394
2214	3055	393
2215	3056	391
2216	3057	390
2217	3058	388
2218	3059	387
2219	3060	386
2220	3061	384
2221	3063	383
2222	3064	381
2223	3065	380
2224	3066	378
2225	3067	377
2226	3068	376
2227	3069	374
2228	3070	373
2229	3072	371
2230	3073	370
2231	3074	369
2232	3075	367
2233	3078	366
2234	3080	365
2235	3081	363
2236	3083	362
2237	3084	361
2238	3085	359
2239	3087	358
2240	3088	356
2241	3089	355
2242	3090	354
2243	3091	352
2244	3093	351
2245	3094	349
2246	3095	348
2247	3096	347
2248	3097	345
2249	3098	344
2250	3099	342
2251	3100	341
2252	3101	340
2253	3102	338
2254	3103	337
2255	3104	335
2256	3105	334
2257	3106	332
2258	3107	331
2259	3108	330
2260	3109	328
2261	3110	327
2262	3111	325
2263	3112	324
2264	3114	323
2265	3115	321
2266	3116	320
2267	3117	318
2268	3118	317
2269	3119	316
2270	3120	314
2271	3121	313
2272	3122	311
2273	3123	310
2274	3123	308
2275	3124	307
2276	3126	306
2277	3127	304
2278	3128	303
2279	3129	301
2280	3130	300
2281	3131	299
2282	3132	297
2283	3133	296
2284	3134	294
2285	3135	293
2286	3137	292
2287	3138	290
2288	3140	289
2289	3141	288
2290	3144	286
2291	3145	285
2292	3146	284
2293	3147	282
2294	3148	281
2295	3149	279
2296	3150	278
2297	3151	277
2298	3152	275
2299	3153	274
2300	3154	272
2301	3156	271
2302	3157	270
2303	3158	268
2304	3159	267
2305	3160	265
2306	3161	264
2307	3162	263
2308	3163	261
2309	3164	260
2310	3165	258
2311	3166	257
2312	3167	256
2313	3168	254
2314	3169	253
2315	3170	251
2316	3171	250
2317	3172	249
2318	3174	247
2319	3174	246
2320	3175	244
2321	3176	243
2322	3177	242
2323	3178	240
2324	3179	239
2325	3180	237
2326	3181	236
2327	3182	235
2328	3183	233
2329	3185	232
2330	3186	230
2331	3187	229
2332	3188	228
2333	3189	226
2334	3190	225
2335	3191	224
2336	3191	222
2337	3192	221
2338	3194	219
2339	3195	218
2340	3196	217
2341	3196	215
2342	3197	214
2343	3198	212
2344	3199	211
2345	3200	210
2346	3201	208
2347	3203	207
2348	3204	205
2349	3205	204
2350	3206	203
2351	3206	201
2352	3207	200
2353	3209	199
2354	3210	197
2355	3211	196
2356	3212	194
2357	3213	193
2358	3214	192
2359	3215	190
2360	3216	189
2361	3217	187
2362	3218	186
2363	3219	185
2364	3220	183
2365	3221	182
2366	3222	181
2367	3223	179
2368	3224	178
2369	3225	176
2370	3227	175
2371	3228	174
2372	3229	172
2373	3231	171
2374	3232	170
2375	3233	168
2376	3237	167
2377	3238	166
2378	3240	164
2379	3241	163
2380	3242	162
2381	3243	160
2382	3244	159
2383	3246	157
2384	3247	156
2385	3248	155
2386	3249	153
2387	3250	152
2388	3251	151
2389	3252	149
2390	3252	148
2391	3254	146
2392	3255	145
2393	3256	144
2394	3257	142
2395	3257	141
2396	3258	140
2397	3259	138
2398	3260	137
2399	3261	135
2400	3263	134
2401	3264	133
2402	3265	131
2403	3267	130
2404	3268	129
2405	3269	127
2406	3270	126
2407	3271	124
2408	3272	123
2409	3274	122
2410	3276	120
2411	3278	119
2412	3279	118
2413	3281	116
2414	3282	115
2415	3283	114
2416	3284	112
2417	3285	111
2418	3287	110
2419	3291	108
2420	3293	107
2421	3294	106
2422	3296	104
2423	3297	103
2424	3299	102
2425	3300	100
2426	3301	99
2427	3303	97
2428	3308	96
2429	3325	95
2430	3333	94
2431	3335	93
2432	3339	91
2433	3341	90
2434	3342	89
2435	3343	87
2436	3347	86
2437	3349	85
2438	3350	83
2439	3352	82
2440	3353	81
2441	3354	79
2442	3356	78
2443	3357	76
2444	3359	75
2445	3360	74
2446	3362	72
2447	3368	71
2448	3369	70
2449	3371	68
2450	3373	67
2451	3375	66
2452	3376	64
2453	3377	63
2454	3378	61
2455	3379	60
2456	3380	59
2457	3381	57
2458	3384	56
2459	3385	55
2460	3386	53
2461	3387	52
2462	3388	50
2463	3390	49
2464	3391	48
2465	3392	46
2466	3393	45
2467	3394	44
2468	3395	42
2469	3397	41
2470	3398	39
2471	3399	38
2472	3400	37
2473	3401	35
2474	3403	34
2475	3404	33
2476	3406	31
2477	3408	30
2478	3409	28
2479	3411	27
2480	3412	26
2481	3414	24
2482	3415	23
2483	3416	22
2484	3417	20
2485	3420	19
2486	3421	17
2487	3422	16
2488	3424	15
2489	3426	13
2490	3427	12
2491	3428	11
2492	3429	9
2493	3430	8
2494	3432	6
2495	3433	5
2496	3434	4
2497	3436	2
2498	3439	1
2499	3441	0
